delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,key_resp.keys,key_resp.rt,sound_1.started,text.started,textbox.started,button.started,textbox.text,button.numClicks,button.timesOn,button.timesOff,sound_1.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.4,400.0,unexp,0,0,0,1,17.954521400039084,18.92314880003687,18.92314880003687,18.95641310000792,space,0.10562169994227588,19.456272220017855,19.764709200011566,19.764709200011566,19.764709200011566,40,1,[7.500491500017233],[7.50050960003864],,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,1000.0,exp,0,1,1,9,27.25608960003592,28.256189200095832,28.256189200095832,28.256189200095832,space,1.4414121999870986,29.82260332001606,30.122899700072594,30.122899700072594,30.122899700072594,100,2,"[7.500491500017233, 8.148237899993546]","[7.50050960003864, 8.148248599958606]",30.122899700072594,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.4,1000.0,exp,0,2,2,7,38.27240310003981,39.272417600033805,39.272417600033805,39.272417600033805,space,0.7509365000296384,40.45545612009009,40.75585760001559,40.75585760001559,40.75585760001559,20,3,"[7.500491500017233, 8.148237899993546, 4.632625599973835]","[7.50050960003864, 8.148248599958606, 4.632638300070539]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,400.0,unexp,0,3,3,2,45.38870280003175,46.38862770004198,46.38862770004198,46.38862770004198,space,0.7551178000867367,47.87186452002497,48.171652400051244,48.171652400051244,48.171652400051244,15,4,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,1000.0,exp,0,4,4,8,54.22177860001102,55.221709400066175,55.221709400066175,55.221709400066175,space,0.35500470001716167,56.30494251999771,56.60505050001666,56.60505050001666,56.60505050001666,50,5,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,1000.0,exp,0,5,5,3,66.22131600009743,67.22137390007265,67.22137390007265,67.22137390007265,space,1.4069444999331608,68.7545481200912,69.05451220006216,69.05451220006216,69.05451220006216,20,6,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715]",69.05451220006216,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,1000.0,exp,0,6,6,5,74.73802290007006,75.73756620008498,75.73756620008498,75.73756620008498,space,0.8442988999886438,77.30411352008814,77.60424670006614,77.60424670006614,77.60424670006614,80,7,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,1000.0,exp,0,7,7,6,82.17052710009739,83.17067070002668,83.17067070002668,83.17067070002668,space,0.9715686000417918,84.27064602008322,84.57061010005418,84.57061010005418,84.57061010005418,40,8,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735]",84.57061010005418,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,400.0,unexp,0,8,8,0,90.47045850008726,91.47032320010476,91.47032320010476,91.47032320010476,space,0.07471920002717525,91.67037892005173,91.97060880006757,91.97060880006757,91.97060880006757,20,9,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434]",91.97060880006757,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.4,1000.0,exp,0,9,9,4,94.93698390002828,95.93703860009555,95.93703860009555,95.93703860009555,space,0.6181009000865743,96.98678052007453,97.28688710008282,97.28688710008282,97.28688710008282,30,10,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,1000.0,exp,0,10,10,11,99.6201088000089,100.62001710000914,100.62001710000914,100.62001710000914,space,4.171825399971567,105.51978412003955,105.81978770007845,105.81978770007845,105.81978770007845,50,11,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.4,1000.0,exp,0,11,11,10,114.01949420000892,115.01937920006458,115.01937920006458,115.01937920006458,space,0.542992000002414,115.98598612007918,116.28640139999334,116.28640139999334,116.28640139999334,5,12,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,1000.0,exp,1,0,12,3,120.03589120006654,121.03594800003339,121.03594800003339,121.03594800003339,space,0.36237810004968196,121.51908422006527,121.81927269999869,121.81927269999869,121.81927269999869,10,13,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.1,1000.0,exp,1,1,13,6,125.38579730002675,126.38575410004705,126.38575410004705,126.38575410004705,space,4.9286821000278,131.43540292001563,131.73560930008534,131.73560930008534,131.73560930008534,30,14,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041, 3.03186220000498]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417, 3.031870000064373]",131.73560930008534,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.4,1000.0,exp,1,2,14,10,134.76875160005875,135.76875490008388,135.76875490008388,135.76875490008388,space,0.4449232999468222,136.63530832006364,136.93541300005745,136.93541300005745,136.93541300005745,2,15,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041, 3.03186220000498, 3.580949900089763]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417, 3.031870000064373, 3.5809601000510156]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,1000.0,exp,1,3,15,8,140.51866240007803,141.51857130008284,141.51857130008284,141.51857130008284,space,0.3589630000060424,142.60169582000236,142.90181529999245,142.90181529999245,142.90181529999245,1,16,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041, 3.03186220000498, 3.580949900089763, 2.3322241000132635]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417, 3.031870000064373, 3.5809601000510156, 2.332234000088647]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.7,400.0,unexp,1,4,16,2,145.23495390010066,146.2349176000571,146.2349176000571,146.2349176000571,space,0.26367389992810786,147.21809392004508,147.51834070007317,147.51834070007317,147.51834070007317,100,17,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041, 3.03186220000498, 3.580949900089763, 2.3322241000132635, 2.931673499988392]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417, 3.031870000064373, 3.5809601000510156, 2.332234000088647, 2.931681700050831]",,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
0.4,400.0,unexp,1,5,17,1,150.4515345999971,151.45148849999532,151.45148849999532,151.45148849999532,space,3.3492521999869496,155.2178897200036,155.51795870007481,155.51795870007481,155.51795870007481,20,18,"[7.500491500017233, 8.148237899993546, 4.632625599973835, 6.048216600087471, 9.614266699994914, 5.6819542000303045, 4.5645972999045625, 5.898321399930865, 2.965241799945943, 2.3326427000574768, 8.19838630000595, 3.748666499974206, 3.565124399960041, 3.03186220000498, 3.580949900089763, 2.3322241000132635, 2.931673499988392, 2.032431099913083]","[7.50050960003864, 8.148248599958606, 4.632638300070539, 6.048224200028926, 9.614273000042886, 5.6819653999991715, 4.564603499951772, 5.898328999988735, 2.965251899906434, 2.3326525000156835, 8.198397100088187, 3.7486757000442594, 3.5651323999045417, 3.031870000064373, 3.5809601000510156, 2.332234000088647, 2.931681700050831, 2.032439099973999]",155.51795870007481,023697,001,2022-11-08_16h01.02.077,tutorial07,2022.2.2,60.03871294935459,
